transaction_id,product_name,product_category,quantity,unit_price,total_price,customer_name,customer_email,purchase_date,payment_method,City,Order_status
736,BBQ Lentil Chips,Food - Snacks,6,35.93,89.3,Aeriela Shower,ashowerkf@ox.ac.uk,11/16/2023,Google Pay,Jaipur,pending
737,Smoky BBQ Jackfruit,Food - Grocery,93,54.36,765.45,Bald Sumers,bsumerskg@indiegogo.com,10/19/2024,Google Pay,Lucknow,on hold
738,Rice Pilaf Mix,Food - Grains,67,36.71,853.01,Glori Boother,gbootherkh@github.io,2/1/2020,Cash,Bangalore,completed
739,V-Neck Sweater,Clothing - Tops,37,82.5,894.44,Roarke Spaight,rspaightki@ezinearticles.com,6/30/2022,credit card,Delhi,delivered
740,Dried Mango Slices,Food - Snacks,42,2.49,289.29,Leshia Peel,lpeelkj@reference.com,2/26/2022,Google Pay,Jaipur,processing
741,Set of Gardening Gloves with Claws,Garden,8,63.76,877.49,Zola Livingstone,zlivingstonekk@google.es,6/28/2026,Gift card,Jaipur,refunded
742,Coconut Bowls Set,Kitchen,10,56.71,67.92,Kiele Petruszka,kpetruszkakl@marriott.com,6/10/2025,Google Pay,Chennai,backordered
743,Dog Collar,Pets,49,61.49,439.87,Hurlee Kevern,hkevernkm@odnoklassniki.ru,12/4/2026,PayPal,Pune,backordered
744,Hibiscus Herbal Tea,Food - Beverages,95,45.38,946.4,Gwenny Worthy,gworthykn@webmd.com,11/14/2021,credit card,Hyderabad,returned
745,Foam Building Blocks for Kids,Toys,75,42.95,990.85,Leyla Redholes,lredholesko@ustream.tv,3/10/2020,PayPal,Ahmedabad,on hold
746,Coconut Cashew Yogurt,Food - Dairy Alternatives,34,36.12,873.33,Felicity Bickardike,fbickardikekp@guardian.co.uk,11/10/2023,Apple Pay,Delhi,refunded
747,Peach Preserves,Food - Condiments,100,48.57,425.48,Tristan Gosby,tgosbykq@nbcnews.com,10/10/2024,Gift card,Pune,pending
748,Sliced Strawberries,Food - Fruits,62,78.67,621.41,Angelica Kubecka,akubeckakr@prweb.com,10/24/2021,Cash,Chennai,completed
749,Black Bean Salsa,Food - Snacks,2,25.35,999.43,Corella Waddilow,cwaddilowks@geocities.com,5/9/2022,PayPal,Ahmedabad,shipped
750,Slim Fit Chinos,Clothing - Pants,72,28.72,637.08,Dannel Pryce,dprycekt@devhub.com,7/15/2021,PayPal,Pune,refunded
751,Camera Lens Cleaning Kit,Photography,9,11.09,627.14,Lynnelle Cazin,lcazinku@mit.edu,10/13/2026,credit card,Delhi,returned
752,Sesame Oil,Food - Oils & Vinegars,39,63.97,378.56,Brooke Bog,bbogkv@photobucket.com,2/4/2024,Apple Pay,Delhi,refunded
753,Matcha Green Tea Powder,Food - Beverages,69,99.09,888.59,Morris Bridell,mbridellkw@time.com,8/24/2020,Gift card,Mumbai,pending
754,Teriyaki Chicken Skewers,Food - Meat,14,92.4,7.38,Ailee Francescoccio,afrancescocciokx@archive.org,9/27/2026,Google Pay,Pune,refunded
755,Garlic Butter Shrimp,Food - Seafood,75,90.28,622.94,Thorvald Worswick,tworswickky@barnesandnoble.com,4/20/2022,Google Pay,Ahmedabad,completed
756,Slingback Sandals,Clothing - Footwear,2,97.91,580.24,Derk Passion,dpassionkz@slashdot.org,5/11/2021,PayPal,Ahmedabad,returned
757,Canned Sardines,Food - Seafood,28,22.21,703.2,Korney Kincaid,kkincaidl0@goodreads.com,1/16/2024,Google Pay,Jaipur,processing
758,Miso Soup Starter,Food - Soups,59,87.72,188.07,Kris Errol,kerroll1@privacy.gov.au,7/19/2023,credit card,Chennai,on hold
759,Pineapple Coconut Yogurt,Food - Dairy,98,31.96,791.98,Frankie Rappport,frappportl2@pinterest.com,6/12/2023,Cash,Ahmedabad,returned
760,Portable Camping Stove,Outdoor,55,96.97,69.16,Marshall Quaintance,mquaintancel3@marriott.com,12/24/2026,Apple Pay,Mumbai,shipped
761,Electric Milk Frother,Kitchen,85,87.76,946.38,Marve Lillecrap,mlillecrapl4@tripod.com,9/7/2026,credit card,Kolkata,backordered
762,Compact Hair Dryer,Beauty,79,36.15,327.23,Toddy Vernall,tvernalll5@zdnet.com,2/20/2025,PayPal,Lucknow,delivered
763,Portable Dog Water Bottle,Pets,12,79.77,569.9,Yule Toppin,ytoppinl6@nsw.gov.au,8/14/2025,Google Pay,Delhi,pending
764,Herb Garden Planter Box,Garden,73,9.83,406.73,Anet Budgeon,abudgeonl7@imgur.com,11/1/2021,Cash,Delhi,completed
765,Cotton Tote Bag Set,Accessories,86,51.13,77.11,Cristobal Barrass,cbarrassl8@princeton.edu,8/24/2025,PayPal,Jaipur,refunded
766,Pet Leash,Pets,35,47.47,9.67,Barris Dillow,bdillowl9@linkedin.com,10/20/2020,credit card,Hyderabad,completed
767,Cotton Quilted Throw Blanket,Home,54,40.71,876.62,Constancy Yankov,cyankovla@time.com,12/18/2025,Apple Pay,Bangalore,delivered
768,Mediterranean Couscous,Food - Grains,3,59.66,422.53,Marcile Scudamore,mscudamorelb@ustream.tv,8/9/2026,Google Pay,Pune,on hold
769,Electric Hot Water Dispenser,Kitchen,51,68.32,38.73,Jean Kubera,jkuberalc@msu.edu,11/22/2021,Google Pay,Ahmedabad,returned
770,Maple Pecan Pancake Mix,Food - Breakfast,9,11.45,656.46,Garv Brodeur,gbrodeurld@google.cn,8/29/2022,Apple Pay,Bangalore,delivered
771,Garlic and Herb Rub,Food - Spices,27,89.34,425.34,Velma Managh,vmanaghle@ycombinator.com,1/14/2025,Apple Pay,Delhi,completed
772,Couscous Mix,Food - Grains,48,40.02,952.45,Athena Dietsche,adietschelf@mozilla.org,2/8/2022,credit card,Ahmedabad,processing
773,Traditional Hummus,Food - Dips,75,36.88,470.99,Guillema Phillip,gphilliplg@nifty.com,11/9/2026,Cash,Jaipur,shipped
774,Fruit Medley Juice,Food - Beverages,11,27.94,23.53,Dorette Horsburgh,dhorsburghlh@ted.com,6/26/2025,Gift card,Bangalore,cancelled
775,Air Fryer,Kitchen,9,42.96,2.64,Karel Houlston,khoulstonli@yale.edu,9/26/2023,Cash,Pune,returned
776,Fresh Lemons,Food - Fresh Produce,1,45.91,696.62,Pandora Boas,pboaslj@kickstarter.com,7/13/2025,Apple Pay,Kolkata,delivered
777,Fitness Jump Box,Fitness,69,53.97,983.93,Ferrell Poyntz,fpoyntzlk@house.gov,5/9/2025,PayPal,Jaipur,shipped
778,Folding Pocket Knife,Tools,35,33.64,380.93,Rana McIlvaney,rmcilvaneyll@yolasite.com,1/13/2024,Google Pay,Kolkata,on hold
779,Pumpkin Spice Muffins,Food - Bakery,89,56.01,694.54,Cesare Leonards,cleonardslm@washingtonpost.com,7/29/2022,credit card,Mumbai,completed
780,Green Tea Matcha Powder,Food - Beverages,30,41.52,138.7,Jay Daybell,jdaybellln@go.com,1/20/2025,Gift card,Jaipur,returned
781,Over-the-Door Shoe Organizer,Home,4,19.8,230.2,Harold Vidgeon,hvidgeonlo@timesonline.co.uk,2/15/2024,Gift card,Lucknow,shipped
782,Wireless Game Controller,Gaming,44,67.8,103.13,Hugh Milkins,hmilkinslp@networkadvertising.org,2/15/2021,PayPal,Jaipur,delivered
783,Inflatable Party Cooler,Outdoor,78,48.16,811.26,Rita Charkham,rcharkhamlq@earthlink.net,2/28/2021,PayPal,Bangalore,on hold
784,Juice Extractor,Kitchen,8,22.78,941.01,Currey Weepers,cweeperslr@wufoo.com,1/29/2023,Apple Pay,Lucknow,completed
785,Maple Almond Butter,Food - Nut Butters,79,47.29,52.0,Reinaldos Galea,rgaleals@ovh.net,5/8/2026,Google Pay,Chennai,pending
786,Air Fryer,Kitchen,48,55.85,270.73,Othilia Ber,oberlt@ocn.ne.jp,10/3/2025,PayPal,Delhi,shipped
787,Sliced Olives,Food - Condiments,37,17.57,395.94,Sorcha Limbert,slimbertlu@slideshare.net,4/3/2026,Gift card,Bangalore,pending
788,Maple Pecan Pancake Mix,Food - Breakfast,47,34.76,594.02,Enriqueta Keach,ekeachlv@msn.com,12/2/2022,Cash,Bangalore,on hold
789,Noise Reduction Headphones,Audio,41,28.17,460.06,Saundra Goodlip,sgoodliplw@huffingtonpost.com,1/27/2025,Gift card,Chennai,on hold
790,Insulated Cooler,Outdoor,93,9.61,363.76,Lelia Hoyer,lhoyerlx@weebly.com,12/1/2026,PayPal,Mumbai,backordered
791,Microfiber Cleaning Cloth Set,Home,49,24.29,878.09,Florence McKellar,fmckellarly@ed.gov,1/2/2020,credit card,Lucknow,pending
792,Solar Charger,Electronics,91,61.95,414.19,Flossy Chaize,fchaizelz@mtv.com,9/3/2022,Cash,Lucknow,backordered
793,Insulated Lunch Box,Kitchen,87,45.56,829.02,Horst Cluckie,hcluckiem0@twitpic.com,2/8/2026,Apple Pay,Bangalore,returned
794,Frozen Edamame,Food - Frozen Foods,92,98.66,277.81,Hube Barnsdale,hbarnsdalem1@illinois.edu,12/20/2026,Cash,Ahmedabad,processing
795,Chocolate Syrup,Food - Condiments,30,41.77,344.5,Merell McPolin,mmcpolinm2@meetup.com,7/4/2020,credit card,Delhi,completed
796,Ankle Boots,Clothing - Footwear,80,91.35,20.32,Nicko Edgell,nedgellm3@flickr.com,8/6/2020,Google Pay,Jaipur,cancelled
797,Peach Halves (canned),Food - Canned Goods,60,69.96,801.42,Carri O'Fairy,cofairym4@who.int,7/14/2020,Cash,Lucknow,cancelled
798,Reusable Silicone Food Storage Bags,Kitchen,12,51.6,669.91,Katine Ert,kertm5@abc.net.au,12/18/2023,PayPal,Kolkata,delivered
799,Mashed Sweet Potatoes,Food - Sides,46,88.52,898.3,Blondie Rosander,brosanderm6@cisco.com,3/19/2026,PayPal,Lucknow,shipped
800,Vegan chocolate chip cookies,Food - Bakery,9,44.86,279.24,Donnajean Peter,dpeterm7@icq.com,6/6/2025,Apple Pay,Kolkata,processing
801,Field Journal,Books,24,25.78,391.56,Myrtia Abramowitch,mabramowitchm8@sohu.com,12/29/2021,Gift card,Delhi,backordered
802,Toasted Coconut Granola,Food - Breakfast,84,40.98,283.75,Rochester Delacoste,rdelacostem9@va.gov,8/25/2025,credit card,Chennai,completed
803,Compact Pop-Up Tent,Outdoor,64,43.86,759.53,Delbert Allcott,dallcottma@amazonaws.com,1/7/2026,Google Pay,Kolkata,pending
804,Garden Vegetable Chips,Food - Snacks,67,40.0,615.73,Nataniel Hexham,nhexhammb@github.com,2/13/2024,Cash,Kolkata,on hold
805,Honey Sesame Chicken Mix,Food - Frozen Meals,33,98.28,818.54,Jamie Dinan,jdinanmc@statcounter.com,10/1/2025,Google Pay,Delhi,returned
806,Pumpkin Seeds,Food - Snacks,90,75.3,344.94,Mimi Chart,mchartmd@goo.ne.jp,6/12/2026,Gift card,Jaipur,delivered
807,Organic Granola,Food - Breakfast,10,40.64,468.56,Dela Sneddon,dsneddonme@yelp.com,12/22/2026,Google Pay,Chennai,on hold
808,Habanero Hot Sauce,Food - Condiments,48,87.85,316.92,Hortensia Zellick,hzellickmf@psu.edu,9/3/2023,credit card,Chennai,refunded
809,Children's Educational Puzzle,Toys,23,64.89,660.12,Morris Thistleton,mthistletonmg@latimes.com,12/21/2021,Gift card,Kolkata,backordered
810,Cinnamon Roll Protein Bar,Food - Snacks,54,14.29,707.78,Ludovico Kob,lkobmh@virginia.edu,3/17/2025,credit card,Bangalore,pending
811,Belted Trench Coat,Clothing - Outerwear,57,67.19,790.88,Umberto Lillegard,ulillegardmi@dailymotion.com,2/23/2024,Gift card,Lucknow,processing
812,Bamboo Toothbrush,Health,59,68.81,728.91,Mahmoud Trenchard,mtrenchardmj@etsy.com,4/17/2023,Cash,Bangalore,completed
813,Maple Almond Granola,Food - Breakfast,83,3.8,705.44,Waylon Vakhrushin,wvakhrushinmk@unblog.fr,2/26/2024,PayPal,Pune,refunded
814,Terry Cloth Robe,Clothing - Loungewear,21,27.22,884.96,Hilarius Filippone,hfilipponeml@nifty.com,1/31/2022,Gift card,Hyderabad,processing
815,Portable Speakers,Audio,57,65.0,387.68,Thornton Fyfe,tfyfemm@odnoklassniki.ru,9/13/2022,Gift card,Ahmedabad,refunded
816,Digital Bullet Journal,Apps,10,89.99,822.37,Sax Betton,sbettonmn@plala.or.jp,3/10/2022,credit card,Jaipur,completed
817,Legging Pants,Clothing - Activewear,38,9.34,94.63,Moyna Giamo,mgiamomo@github.com,12/13/2026,Apple Pay,Hyderabad,backordered
818,Jalapeño Cornbread,Food - Bakery,8,76.34,337.26,Benjamen Villalta,bvillaltamp@furl.net,1/17/2025,Google Pay,Chennai,refunded
819,Vegan Alfredo Sauce,Food - Sauces,72,20.02,431.14,Carola Cocking,ccockingmq@techcrunch.com,9/6/2022,Apple Pay,Hyderabad,shipped
820,Personalized Keychain,Accessories,27,30.5,785.95,Abe Cosely,acoselymr@washington.edu,7/11/2022,PayPal,Delhi,returned
821,Indestructible Dog Toy,Pets,12,99.43,459.74,Kimberlyn MacCallum,kmaccallumms@mapy.cz,2/24/2023,PayPal,Delhi,processing
822,Dish Soap Dispenser,Kitchen,40,82.59,260.99,Blane Sutherington,bsutheringtonmt@wikispaces.com,12/7/2024,Gift card,Lucknow,completed
823,Protein Pancake Mix,Food - Breakfast,87,52.22,895.52,Adria Louder,aloudermu@de.vu,8/15/2021,Gift card,Pune,cancelled
824,Dark Chocolate Covered Almonds,Food - Snacks,9,11.96,822.15,Jacinta McCarty,jmccartymv@taobao.com,1/17/2025,PayPal,Ahmedabad,shipped
825,Silicone Ice Cube Tray,Kitchen,29,37.44,879.05,Malory Blooman,mbloomanmw@bloglines.com,3/26/2022,credit card,Hyderabad,processing
826,Lightweight Backpacking Tent,Outdoor,68,79.5,254.28,Norine Lashmore,nlashmoremx@ucoz.ru,8/6/2022,Gift card,Bangalore,cancelled
827,Mini Fondue Set,Kitchen,14,88.27,406.96,Bennie Ritch,britchmy@nih.gov,6/4/2026,Gift card,Delhi,delivered
828,Peanut Butter Protein Balls,Food - Snacks,14,94.66,245.87,Elianore Davey,edaveymz@naver.com,1/11/2025,Google Pay,Jaipur,processing
829,Smartphone Camera Lens Kit,Photography,74,1.33,389.36,Jacinthe Cardero,jcarderon0@is.gd,4/12/2026,Google Pay,Ahmedabad,completed
830,Fishing Rod,Outdoor,15,83.18,953.81,Stephana Cansdill,scansdilln1@artisteer.com,4/14/2020,Cash,Kolkata,pending
831,Pet Grooming Scissors,Pets,60,25.69,264.93,Alberto Davys,adavysn2@miitbeian.gov.cn,9/16/2022,credit card,Hyderabad,completed
832,Sweet and Sour Sauce,Food - Condiments,79,26.05,457.18,Lilias Halley,lhalleyn3@time.com,6/3/2024,Gift card,Mumbai,completed
833,Pet Grooming Kit,Pets,31,28.9,856.67,Abbye Turland,aturlandn4@soundcloud.com,8/6/2022,credit card,Mumbai,delivered
834,Cheddar Cheese Crackers,Food - Snacks,65,47.98,80.96,Carri Giorgeschi,cgiorgeschin5@census.gov,4/4/2021,Google Pay,Chennai,delivered
835,Balsamic Fig Dressing,Food - Condiments,60,98.55,666.69,Sterne Marriage,smarriagen6@house.gov,4/9/2023,Google Pay,Ahmedabad,on hold
836,Sesame Garlic Noodles,Food - Pasta,53,75.16,692.02,Augustin Full,afulln7@google.ca,8/6/2026,PayPal,Jaipur,shipped
837,Magnetic Spice Containers,Kitchen,40,11.9,269.87,Brit Barkly,bbarklyn8@phoca.cz,12/20/2020,credit card,Pune,delivered
838,Leather Notebook Cover,Office,12,56.05,868.0,Erena Jedrychowski,ejedrychowskin9@dagondesign.com,12/30/2025,Google Pay,Pune,processing
839,Chocolate Almond Milk,Food - Dairy Alternatives,87,81.56,655.05,Goddard Apted,gaptedna@sourceforge.net,3/28/2022,PayPal,Jaipur,delivered
840,Travel Pillow,Travel,23,9.51,766.98,Selene Guerro,sguerronb@exblog.jp,11/10/2023,Cash,Mumbai,pending
841,Electric Heat Press Machine,Crafts,6,43.4,6.29,Marina Stanlock,mstanlocknc@nsw.gov.au,3/24/2025,credit card,Lucknow,shipped
842,Digital Food Thermometer,Kitchen,53,22.03,876.06,Frayda Hawksby,fhawksbynd@amazon.de,8/9/2023,PayPal,Kolkata,delivered
843,Frozen Chicken Nuggets,Food - Frozen Foods,97,24.43,539.19,Flory Simonds,fsimondsne@sogou.com,12/3/2022,Google Pay,Ahmedabad,processing
844,Screen Cleaning Kit,Electronics,33,53.12,744.9,Waylan Zannutti,wzannuttinf@myspace.com,8/12/2025,credit card,Kolkata,cancelled
845,Lemon Sorbet,Food - Frozen Desserts,42,53.43,3.49,Kurtis Gomery,kgomeryng@mlb.com,5/26/2020,Apple Pay,Hyderabad,on hold
846,Face Mask Set,Health,89,48.62,39.81,Bonita Gould,bgouldnh@purevolume.com,11/22/2023,Gift card,Ahmedabad,processing
847,Smartphone Photography Tripod,Electronics,44,46.76,616.72,Juana Vinter,jvinterni@istockphoto.com,8/2/2025,Cash,Delhi,pending
848,Pistachios,Food - Nuts,98,2.16,479.52,Florrie Walesby,fwalesbynj@clickbank.net,6/20/2023,Google Pay,Ahmedabad,completed
849,Recipe Book Stand,Kitchen,97,83.21,286.76,Sunny Matashkin,smatashkinnk@purevolume.com,10/11/2021,Cash,Jaipur,backordered
850,Floral Wrap Top,Clothing - Tops,36,83.64,217.89,Alessandra Kenninghan,akenninghannl@craigslist.org,5/15/2025,Gift card,Lucknow,shipped
851,Magnetic Phone Case,Accessories,31,39.23,625.96,Lois Guyet,lguyetnm@arstechnica.com,12/28/2020,Apple Pay,Hyderabad,pending
852,Heavy-Duty Utility Tote,Accessories,94,40.91,96.12,Avigdor Skirling,askirlingnn@cafepress.com,1/28/2021,credit card,Delhi,on hold
853,Feta Cheese,Food - Dairy,37,7.53,269.06,Nancee Speck,nspeckno@cyberchimps.com,6/9/2022,credit card,Pune,returned
854,Quinoa Salad,Food - Prepared Foods,58,36.55,951.13,Gaylord Johnigan,gjohnigannp@cocolog-nifty.com,10/26/2026,Apple Pay,Jaipur,shipped
855,Portable Campfire,Outdoor,49,46.98,68.61,Lief Pearmain,lpearmainnq@bizjournals.com,7/13/2020,Gift card,Lucknow,processing
856,Crafting Kit,Art Supplies,68,14.85,570.76,Chip Seak,cseaknr@example.com,3/23/2022,Google Pay,Ahmedabad,returned
857,Wireless Mouse,Electronics,30,8.19,993.07,Penrod Mathen,pmathenns@seesaa.net,4/10/2020,credit card,Delhi,completed
858,Pepperoni Pizza Rolls,Food - Snacks,85,89.02,21.49,Curran Sanper,csanpernt@qq.com,8/8/2023,PayPal,Ahmedabad,cancelled
859,Dish Soap Dispenser,Kitchen,75,31.32,326.53,Briny Arden,bardennu@booking.com,3/31/2025,credit card,Chennai,processing
860,Roasted Garlic Pasta Sauce,Food - Sauces,5,82.89,156.35,Nananne Blackmuir,nblackmuirnv@plala.or.jp,7/11/2023,PayPal,Chennai,cancelled
861,Gardening Fairy Figurines,Garden,83,13.8,352.96,Leta Killik,lkilliknw@nytimes.com,6/29/2021,Gift card,Ahmedabad,cancelled
862,Wall Art Stickers,Home,71,60.2,588.93,Federico McPolin,fmcpolinnx@com.com,5/24/2026,PayPal,Lucknow,on hold
863,Flavored Instant Oatmeal,Food - Breakfast,33,58.6,112.58,Tate Piddocke,tpiddockeny@hugedomains.com,4/4/2026,Google Pay,Delhi,delivered
864,Cooking Utensil Set,Kitchen,76,78.85,605.41,Alida Pleat,apleatnz@icio.us,8/6/2021,Gift card,Jaipur,cancelled
865,Digital Voice Recorder,Electronics,22,34.37,82.79,Anita Chazotte,achazotteo0@tinypic.com,12/18/2024,Apple Pay,Delhi,cancelled
866,Picnic Blanket,Outdoor,74,54.42,551.42,Ana Drakes,adrakeso1@sogou.com,10/18/2024,Gift card,Delhi,shipped
867,Spicy Avocado Salsa,Food - Condiments,72,59.54,585.42,Lennie Tibalt,ltibalto2@oaic.gov.au,3/9/2020,Google Pay,Bangalore,shipped
868,Reusable Snack Bags,Kitchen,90,63.46,616.08,Henrietta Orneles,horneleso3@msn.com,8/7/2022,Cash,Bangalore,processing
869,Garlic Breadsticks,Food - Sides,81,23.02,793.53,Lucilia Boggers,lboggerso4@topsy.com,8/7/2023,Cash,Chennai,refunded
870,Portable Hammock Swing,Outdoor,18,2.31,411.09,Erick Prewett,eprewetto5@scientificamerican.com,9/12/2024,Cash,Bangalore,completed
871,Decorative LED Neon Sign,Home,12,40.1,586.14,Lilith Woodburne,lwoodburneo6@wiley.com,8/22/2025,Gift card,Pune,cancelled
872,Pet Water Fountain with Filtration,Pets,82,97.51,79.13,Brenden Drewell,bdrewello7@homestead.com,5/12/2023,Google Pay,Jaipur,cancelled
873,Portable Pet Water Bottle,Pets,69,56.99,270.77,Archambault Marrion,amarriono8@bigcartel.com,4/6/2021,Gift card,Pune,processing
874,Frozen Burritos,Food - Frozen Foods,27,59.21,615.81,Maible Barmby,mbarmbyo9@goo.gl,6/25/2020,Google Pay,Lucknow,cancelled
875,Roasted Garlic Mashed Potatoes,Food - Frozen Foods,77,49.29,849.09,Gae Wastell,gwastelloa@youtube.com,5/22/2020,Apple Pay,Mumbai,completed
876,Video Camera,Electronics,5,43.22,304.77,Olympie Cowthart,ocowthartob@phpbb.com,6/5/2023,Cash,Chennai,refunded
877,Deluxe First Aid Kit,Health,65,93.33,705.04,Lulu Hintze,lhintzeoc@facebook.com,7/4/2021,Google Pay,Lucknow,delivered
878,Maple Pecan Oatmeal Cookies,Food - Bakery,35,31.61,187.71,Charyl Sandels,csandelsod@wikispaces.com,7/17/2022,Gift card,Delhi,delivered
879,Coconut Chia Pudding,Food - Dairy,43,13.3,775.59,Mayne Arter,marteroe@odnoklassniki.ru,3/19/2025,Gift card,Hyderabad,delivered
880,Tea Infuser,Kitchen,12,4.59,331.27,Joy Lyven,jlyvenof@fema.gov,9/3/2024,credit card,Chennai,on hold
881,Repair Tool Set for Home Improvement,Tools,89,52.67,792.9,Lanny Soar,lsoarog@who.int,6/6/2024,Gift card,Delhi,backordered
882,Men's Waterproof Hiking Boots,Footwear,21,1.29,429.4,Percy Rathjen,prathjenoh@nps.gov,11/7/2020,Gift card,Chennai,delivered
883,Fashionable Scarves Set,Clothing,96,43.24,408.8,Dirk Rands,drandsoi@goo.gl,7/19/2026,PayPal,Ahmedabad,completed
884,Travel Mug,Kitchen,46,88.34,929.31,Star McCafferky,smccafferkyoj@paypal.com,5/9/2022,credit card,Ahmedabad,processing
885,Handmade Soap Making Kit,Crafts,7,61.16,539.88,Jehu Everix,jeverixok@cafepress.com,11/11/2025,PayPal,Delhi,refunded
886,Electric Rice Cooker,Kitchen,85,13.73,646.31,Cayla Artinstall,cartinstallol@rediff.com,8/8/2023,Gift card,Chennai,returned
887,Field Journal,Books,55,54.88,456.77,Julianne Gebb,jgebbom@ca.gov,9/19/2025,Apple Pay,Kolkata,returned
888,Sweet Chili Dipping Sauce,Food - Condiments,57,57.06,987.28,Sheryl Betonia,sbetoniaon@nature.com,7/29/2025,Google Pay,Ahmedabad,backordered
889,Homemade Salsa,Food - Condiments,8,89.23,563.23,Terrill Taveriner,ttaverineroo@epa.gov,7/18/2022,Gift card,Ahmedabad,pending
890,Mango Chunks,Food - Frozen Fruits,68,21.03,635.91,Orson O'Shesnan,ooshesnanop@rakuten.co.jp,9/5/2022,PayPal,Chennai,cancelled
891,Portable Hand Warmer,Accessories,53,59.1,107.37,Joell Lowden,jlowdenoq@hhs.gov,8/30/2023,credit card,Kolkata,completed
892,Multi-Purpose Scissors,Office,62,59.12,281.46,Zarah Lince,zlinceor@jugem.jp,12/20/2022,Google Pay,Mumbai,shipped
893,Electric Air Pump,Outdoor,16,82.45,385.19,Reuben Squibbs,rsquibbsos@reddit.com,11/5/2023,credit card,Mumbai,on hold
894,Maple Bacon Popcorn,Food - Snacks,26,4.6,865.65,Harri Broadfoot,hbroadfootot@acquirethisname.com,10/15/2020,Cash,Ahmedabad,on hold
895,Yoga Wheel,Fitness,15,90.25,697.91,Reeta Burtenshaw,rburtenshawou@soup.io,7/6/2022,Google Pay,Hyderabad,backordered
896,Peanut Butter Banana Smoothie Mix,Food - Beverages,63,56.52,820.13,Dido Oganesian,doganesianov@seattletimes.com,12/7/2024,PayPal,Ahmedabad,completed
897,Tea Infuser,Kitchen,11,79.61,100.61,Della Hovy,dhovyow@csmonitor.com,11/14/2023,Gift card,Mumbai,completed
898,Electric Wine Opener,Kitchen,19,71.49,857.34,Perl Foottit,pfoottitox@indiatimes.com,3/28/2020,PayPal,Hyderabad,completed
899,Pasta Maker,Kitchen,66,6.12,144.93,Adina Cradey,acradeyoy@chron.com,4/25/2025,Google Pay,Pune,returned
900,Portable Solar Generator,Outdoor,79,91.65,549.8,Matthaeus Carpe,mcarpeoz@netvibes.com,2/23/2022,Cash,Ahmedabad,on hold
901,Traditional Hummus,Food - Dips,41,2.25,378.14,Cami Metherell,cmetherellp0@buzzfeed.com,12/16/2026,PayPal,Delhi,on hold
902,Gardening Fairy Figurines,Garden,79,38.42,210.77,Melisande Barfitt,mbarfittp1@blogspot.com,10/24/2023,Gift card,Delhi,pending
903,Kale Caesar Salad Kit,Food - Salads,48,87.66,405.5,Spense Pacquet,spacquetp2@domainmarket.com,9/3/2023,Gift card,Lucknow,refunded
904,Cheddar Cheese Crackers,Food - Snacks,85,3.56,288.61,Rahal Everett,reverettp3@google.com.br,12/16/2020,Gift card,Kolkata,pending
905,Portable Bluetooth Headphones,Audio,47,59.36,913.3,Sigismund Schoffel,sschoffelp4@redcross.org,8/31/2021,Google Pay,Pune,pending
906,Mediterranean Chickpea Salad,Food - Salads,74,26.68,300.83,Gayleen Oxbrough,goxbroughp5@washington.edu,2/20/2021,credit card,Chennai,completed
907,Savory Oats,Food - Breakfast,24,89.35,185.05,Jana Benting,jbentingp6@hugedomains.com,12/30/2025,Apple Pay,Hyderabad,shipped
908,Buffalo Chicken Dip,Food - Dips,28,85.43,847.51,Darby Muschette,dmuschettep7@goo.gl,5/17/2022,Cash,Jaipur,pending
909,Cheddar Cheese Slices,Food - Dairy,86,12.71,170.57,Celene Faraday,cfaradayp8@spiegel.de,7/18/2024,Cash,Hyderabad,processing
910,Classic Pesto Sauce,Food - Sauces,22,98.96,619.87,Bertrand Dunkerly,bdunkerlyp9@lulu.com,6/4/2025,Cash,Bangalore,backordered
911,Instant Camera,Photography,4,96.29,783.27,Jim Waghorn,jwaghornpa@wp.com,1/13/2023,Apple Pay,Bangalore,shipped
912,Electric Butter Churn,Kitchen,19,8.46,582.47,Hasheem Gawthorp,hgawthorppb@ftc.gov,8/23/2020,Cash,Jaipur,delivered
913,Electric Meat Grinder,Kitchen,33,47.02,646.55,Ruby Peasnone,rpeasnonepc@sogou.com,12/1/2023,Gift card,Lucknow,completed
914,DIY Candle Kit,Crafts,60,9.55,690.17,Elsi Ridges,eridgespd@admin.ch,3/10/2026,credit card,Lucknow,pending
915,Electric Egg Cooker,Kitchen,100,46.53,654.18,Billy Gietz,bgietzpe@mapquest.com,7/9/2021,Gift card,Lucknow,pending
916,Teriyaki Chicken Bowl,Food - Prepared Meals,72,29.57,125.61,Bird Skipton,bskiptonpf@berkeley.edu,1/25/2021,credit card,Chennai,pending
917,LED Strip Lights Kit,Home,28,13.23,490.29,Lindy Everson,leversonpg@europa.eu,7/27/2023,Google Pay,Chennai,refunded
918,Portable Projector,Electronics,87,10.98,371.84,Yance Houndesome,yhoundesomeph@jugem.jp,1/21/2025,credit card,Hyderabad,refunded
919,Garlic and Herb Rub,Food - Spices,62,15.23,204.98,Minetta Simounet,msimounetpi@cam.ac.uk,12/14/2022,Gift card,Hyderabad,returned
920,Bodyweight Resistance Bands,Fitness,25,20.11,98.4,Elwood Millea,emilleapj@addthis.com,3/25/2022,Cash,Delhi,processing
921,Sunflower Seeds,Food - Nuts,60,53.5,743.89,Maribelle Mash,mmashpk@cnbc.com,5/20/2022,Apple Pay,Delhi,on hold
